Kind;Name;CountInput;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountOutput;CountPath;CountPathLog;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setUrl(String);2;7;2;4;7;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setWmpRating(int);2;8;3;5;6;2;0;6;3;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setYear(String);2;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.toBytes();12;5;2;3;3;1;0;4;2;2;1;1;1;1;0;0;0;0
Private Method;com.mpatric.mp3agic.AbstractID3v2Tag.unpackExtendedHeader(byte[],int);4;5;1;3;5;1;0;4;1;3;1;1;1;1;0;0;0;0
Protected Abstract Method;com.mpatric.mp3agic.AbstractID3v2Tag.unpackFlags(byte[]);1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Private Method;com.mpatric.mp3agic.AbstractID3v2Tag.unpackFooter(byte[],int);5;6;1;3;5;2;0;4;1;3;2;2;2;1;0;0;1;0
Protected Method;com.mpatric.mp3agic.AbstractID3v2Tag.unpackFrames(byte[],int,int);4;14;3;9;4;3;0;10;3;7;3;3;3;3;3;2;2;1
Private Method;com.mpatric.mp3agic.AbstractID3v2Tag.unpackHeader(byte[]);9;13;3;10;7;8;1;13;3;10;4;4;6;1;0;0;1;0
Private Method;com.mpatric.mp3agic.AbstractID3v2Tag.unpackTag(byte[]);6;17;3;12;6;9;1;13;3;10;5;5;5;1;1;0;2;0
Protected Method;com.mpatric.mp3agic.AbstractID3v2Tag.useFrameUnsynchronisation();41;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Class;com.mpatric.mp3agic.BaseException;;32;8;19;;;;23;8;15;;;;;;;2;
Public Constructor;com.mpatric.mp3agic.BaseException.BaseException();4;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
